Record_ID,Date,Store_Location,Region,Total_Employees,Full_Time_Employees,Part_Time_Employees,Seasonal_Employees,Employee_Turnover_Rate_%,Employee_Satisfaction_Score,Women_Employees_%,Minority_Employees_%,Employees_with_Disabilities_%,Diversity_Score,Community_Engagement_Hours,Charitable_Donations_usd,Local_Sourcing_%,Community_Programs,Health_Safety_Incidents,Lost_Time_Injuries,Safety_Training_Hours,Health_Safety_Score,Employee_Category,Program_Type,Compliance_Status,Performance_Score,Data_Quality_Score,Month,Day_Type,Quarter
7130,2023-12-05,Store_029,Central,148,48,63,37,17.26,4.0,27.35,32.23,5.35,69.7,358,16188,42.86,14,8,3,121,82.5,Full-Time,Training,Partial,80.5,91.7,12,Weekday,Q4
3358,2023-12-05,Store_001,South,237,146,48,43,19.83,3.9,43.05,23.81,11.24,53.2,260,16088,65.59,17,0,4,114,71.9,Seasonal,Wellness,Compliant,65.7,84.0,12,Weekday,Q4
686,2023-12-05,Store_029,West,112,23,74,15,22.57,3.7,24.25,29.51,11.35,89.9,142,19757,73.16,0,2,0,101,95.1,Part-Time,Training,Compliant,58.7,98.6,12,Weekday,Q4
14650,2023-12-05,Store_034,Central,213,142,40,31,25.45,4.9,42.09,46.03,8.42,56.4,401,42562,30.45,3,1,3,182,99.5,Full-Time,Diversity,Compliant,59.4,98.2,12,Weekday,Q4
19518,2023-12-05,Store_032,South,126,51,71,4,18.5,4.4,25.91,39.01,11.07,44.7,394,8072,76.91,16,7,1,55,97.1,Part-Time,Community,Compliant,63.1,90.4,12,Weekday,Q4
9971,2023-12-05,Store_049,North,163,84,68,11,5.55,4.3,49.77,40.43,3.92,86.1,129,665,56.49,11,7,2,26,78.2,Part-Time,Training,Partial,98.1,83.3,12,Weekday,Q4
10412,2023-12-05,Store_005,West,130,80,9,41,10.48,3.3,48.9,33.22,11.69,81.3,108,43808,61.57,4,3,0,29,78.6,Full-Time,Community,Compliant,52.5,96.9,12,Weekday,Q4
11630,2023-12-05,Store_002,North,250,126,80,44,6.9,3.7,40.91,41.82,11.21,93.4,167,29062,52.09,3,5,1,19,89.0,Full-Time,Wellness,Compliant,53.2,86.2,12,Weekday,Q4
18002,2023-12-05,Store_043,East,165,36,94,35,22.58,4.9,39.26,13.24,2.49,49.8,398,18775,25.93,18,9,3,163,77.5,Full-Time,Wellness,Non-Compliant,85.7,98.0,12,Weekday,Q4
7145,2023-12-05,Store_002,West,243,141,62,40,10.93,3.2,28.36,36.51,12.76,69.6,334,43373,45.47,4,9,0,122,79.6,Full-Time,Community,Compliant,61.0,90.3,12,Weekday,Q4
18670,2023-12-05,Store_039,North,134,61,49,24,35.63,4.7,47.56,20.6,7.45,82.9,124,12266,77.86,9,8,2,71,83.4,Seasonal,Training,Compliant,86.3,99.0,12,Weekday,Q4
4714,2023-12-05,Store_004,East,98,38,15,45,19.1,3.5,47.05,44.99,11.79,94.3,466,42588,48.17,8,9,4,117,87.7,Seasonal,Training,Compliant,89.8,97.5,12,Weekday,Q4
7735,2023-12-05,Store_029,South,197,59,95,43,13.22,4.2,25.53,25.66,4.86,68.4,179,37723,68.2,11,8,3,130,95.4,Part-Time,Training,Compliant,63.4,93.1,12,Weekday,Q4
15878,2023-12-05,Store_022,Central,140,52,68,20,25.84,3.2,22.86,47.48,7.31,81.2,474,38140,19.39,6,7,1,127,77.1,Full-Time,Wellness,Compliant,84.1,80.6,12,Weekday,Q4
419,2023-12-05,Store_029,East,256,109,99,48,36.04,4.2,55.09,29.68,3.22,59.0,443,6000,38.47,5,6,4,151,94.9,Seasonal,Wellness,Compliant,73.4,75.2,12,Weekday,Q4
4597,2023-12-05,Store_041,East,133,39,63,31,29.02,4.8,40.11,33.13,9.44,69.1,23,21804,54.9,15,4,1,70,92.1,Seasonal,Wellness,Compliant,56.7,94.2,12,Weekday,Q4
19319,2023-12-05,Store_008,South,274,149,99,26,23.41,4.6,26.78,15.86,3.58,66.4,371,20554,74.39,11,8,1,54,60.2,Full-Time,Training,Non-Compliant,83.8,86.1,12,Weekday,Q4
19708,2023-12-05,Store_029,East,178,43,91,44,17.15,3.7,50.36,28.94,3.07,91.3,464,47713,77.77,11,8,1,16,67.0,Full-Time,Wellness,Compliant,97.3,98.4,12,Weekday,Q4
5815,2023-12-05,Store_019,Central,193,75,69,49,21.58,3.5,32.14,14.68,2.54,78.6,106,2945,35.14,15,2,1,117,83.3,Part-Time,Training,Compliant,93.7,90.4,12,Weekday,Q4
19349,2023-12-05,Store_012,East,266,127,92,47,11.4,3.1,55.76,18.69,2.56,64.9,424,13987,19.61,8,4,4,101,67.3,Full-Time,Training,Partial,52.6,81.9,12,Weekday,Q4
9951,2023-12-05,Store_023,Central,207,94,79,34,25.6,4.8,47.39,14.42,7.14,88.5,176,1675,53.44,14,8,2,33,74.4,Full-Time,Community,Compliant,91.1,89.7,12,Weekday,Q4
10835,2023-12-05,Store_032,East,228,143,63,22,38.22,4.9,54.01,33.89,12.12,61.4,119,14938,54.91,10,8,1,35,69.5,Full-Time,Wellness,Compliant,95.4,77.3,12,Weekday,Q4
15541,2023-12-05,Store_020,West,193,69,92,32,26.87,4.5,47.68,43.1,4.03,46.3,494,13322,29.85,18,1,2,52,78.8,Seasonal,Wellness,Non-Compliant,64.0,91.4,12,Weekday,Q4
8396,2023-12-05,Store_009,Central,157,30,93,34,7.2,3.6,35.2,30.59,12.74,71.4,119,20215,11.74,10,7,4,96,86.5,Full-Time,Training,Compliant,73.0,98.9,12,Weekday,Q4
13633,2023-12-05,Store_007,West,142,70,27,45,24.41,5.0,50.55,46.71,9.59,67.4,96,22525,53.59,15,9,3,127,93.8,Seasonal,Wellness,Compliant,55.8,87.2,12,Weekday,Q4
16053,2023-12-05,Store_042,South,167,120,8,39,31.71,4.0,43.0,36.5,10.11,72.8,328,12337,62.77,0,3,0,155,93.9,Part-Time,Diversity,Partial,77.9,91.7,12,Weekday,Q4
8049,2023-12-05,Store_025,East,123,76,40,7,22.08,3.5,43.62,17.28,13.11,73.5,450,35024,13.89,3,9,2,122,71.9,Full-Time,Training,Compliant,60.7,75.7,12,Weekday,Q4
17896,2023-12-05,Store_031,Central,134,64,49,21,34.1,4.3,20.65,42.16,7.53,63.8,184,1545,46.11,0,5,2,125,80.9,Part-Time,Diversity,Partial,63.6,85.9,12,Weekday,Q4
15584,2023-12-05,Store_046,East,212,141,64,7,14.04,3.2,39.09,15.95,3.04,59.7,389,15410,19.69,13,4,4,175,82.2,Part-Time,Training,Compliant,67.8,78.4,12,Weekday,Q4
173,2023-12-05,Store_002,East,106,74,28,4,31.8,3.4,39.98,49.28,12.1,71.5,437,47703,26.62,13,5,1,94,64.7,Full-Time,Wellness,Compliant,97.6,91.3,12,Weekday,Q4
16988,2023-12-05,Store_048,Central,151,38,71,42,5.46,4.2,47.01,48.36,8.86,74.1,402,31387,54.65,13,6,0,191,69.4,Part-Time,Wellness,Compliant,79.5,95.9,12,Weekday,Q4
2977,2023-12-05,Store_035,Central,174,107,32,35,7.67,4.8,45.63,42.39,13.68,91.0,323,17899,12.49,17,4,3,87,61.2,Seasonal,Diversity,Compliant,77.7,83.4,12,Weekday,Q4
14195,2023-12-05,Store_001,West,197,111,72,14,21.73,4.6,30.33,29.17,5.55,58.5,174,24522,47.58,3,8,0,122,62.6,Full-Time,Wellness,Compliant,53.1,98.7,12,Weekday,Q4
10281,2023-12-05,Store_007,Central,122,62,22,38,7.64,3.4,59.77,29.7,8.01,82.3,203,46834,48.09,1,0,3,42,64.9,Seasonal,Training,Compliant,94.8,78.9,12,Weekday,Q4
584,2023-12-05,Store_008,North,142,52,43,47,35.96,4.6,31.55,32.1,4.32,80.2,18,22436,67.53,18,5,2,141,92.5,Full-Time,Training,Partial,68.9,96.8,12,Weekday,Q4
14575,2023-12-05,Store_037,South,209,110,68,31,33.43,3.4,39.89,49.48,7.2,40.3,389,29658,45.69,15,5,0,199,68.5,Seasonal,Training,Compliant,74.8,84.0,12,Weekday,Q4
435,2023-12-05,Store_036,North,176,35,93,48,16.37,3.8,49.42,48.2,5.43,59.3,498,36271,62.32,18,6,0,189,75.1,Full-Time,Training,Compliant,65.5,88.1,12,Weekday,Q4
17498,2023-12-05,Store_048,South,125,61,35,29,22.32,4.8,57.98,36.91,4.77,74.6,303,43976,17.25,9,7,1,27,75.4,Full-Time,Diversity,Compliant,86.9,76.7,12,Weekday,Q4
7230,2023-12-05,Store_003,West,168,83,53,32,16.04,4.3,27.15,10.6,10.65,66.8,469,29827,70.66,0,6,3,188,80.0,Full-Time,Training,Compliant,54.4,79.8,12,Weekday,Q4
11916,2023-12-05,Store_027,Central,178,71,87,20,27.24,3.7,52.76,46.07,5.88,84.4,433,43434,24.7,18,9,1,118,70.2,Seasonal,Community,Compliant,74.9,94.0,12,Weekday,Q4
17743,2023-12-05,Store_031,East,166,35,87,44,37.09,4.4,20.7,13.46,3.27,55.7,189,14198,47.53,6,7,0,127,70.1,Full-Time,Training,Compliant,79.5,80.8,12,Weekday,Q4
17016,2023-12-05,Store_023,South,180,82,81,17,5.22,4.9,52.56,47.68,12.81,54.8,76,21993,57.91,0,8,2,31,65.0,Full-Time,Training,Compliant,50.5,77.6,12,Weekday,Q4
1934,2023-12-07,Store_011,North,111,24,47,40,16.57,4.5,34.13,21.84,13.65,49.5,293,11747,63.0,14,9,3,92,92.0,Part-Time,Training,Compliant,59.9,94.3,12,Weekday,Q4
9608,2023-12-07,Store_037,East,104,52,9,43,38.01,4.3,49.38,12.23,3.6,82.1,138,34691,19.53,17,9,1,188,84.7,Full-Time,Training,Compliant,66.2,82.8,12,Weekday,Q4
12385,2023-12-07,Store_003,Central,168,74,59,35,30.0,3.3,54.35,26.48,8.27,79.0,76,25500,57.23,4,8,0,186,82.9,Full-Time,Wellness,Compliant,57.7,83.4,12,Weekday,Q4
2768,2023-12-07,Store_022,East,155,99,56,0,6.18,3.1,29.97,28.12,2.98,81.0,298,40024,35.39,18,0,3,104,63.8,Full-Time,Training,Compliant,65.0,94.4,12,Weekday,Q4
1524,2023-12-07,Store_018,Central,87,21,48,18,26.27,4.8,57.37,35.67,12.09,48.7,141,10497,24.86,3,5,1,120,71.9,Full-Time,Training,Compliant,61.9,87.8,12,Weekday,Q4
13333,2023-12-07,Store_045,East,146,59,53,34,28.73,4.2,25.02,48.37,3.86,75.1,266,28496,37.1,13,5,3,177,85.0,Full-Time,Training,Compliant,74.6,99.2,12,Weekday,Q4
2963,2023-12-07,Store_022,Central,138,51,73,14,11.09,4.6,53.91,45.64,7.56,87.3,39,36624,33.35,13,9,1,134,84.4,Full-Time,Training,Compliant,53.9,93.7,12,Weekday,Q4
9950,2023-12-07,Store_026,Central,89,21,27,41,28.83,3.8,23.6,33.79,11.25,47.7,258,6245,20.76,10,4,4,31,73.5,Full-Time,Training,Compliant,68.2,97.2,12,Weekday,Q4
14209,2023-12-07,Store_008,West,176,103,31,42,19.66,4.8,29.01,46.67,6.57,51.3,194,28815,61.12,8,6,4,124,86.6,Full-Time,Community,Partial,63.3,86.9,12,Weekday,Q4
15329,2023-12-07,Store_014,West,242,131,73,38,33.77,3.9,28.69,49.01,4.87,66.3,38,45805,24.91,17,4,3,97,87.0,Full-Time,Training,Non-Compliant,84.5,95.7,12,Weekday,Q4
18230,2023-12-07,Store_025,South,122,91,10,21,27.32,3.4,30.08,13.26,6.32,67.7,380,15410,59.2,19,9,4,170,94.6,Part-Time,Training,Non-Compliant,95.3,90.4,12,Weekday,Q4
8669,2023-12-07,Store_027,West,154,120,24,10,34.92,3.5,39.81,12.05,14.18,72.3,314,28486,52.96,2,7,2,67,77.9,Seasonal,Training,Compliant,92.9,96.2,12,Weekday,Q4
3153,2023-12-07,Store_017,East,163,91,33,39,22.34,4.1,40.51,13.76,11.98,74.9,381,23279,66.23,2,3,2,185,99.8,Part-Time,Training,Partial,52.8,96.5,12,Weekday,Q4
13742,2023-12-07,Store_030,West,120,24,60,36,6.45,4.0,37.86,25.95,3.19,93.7,445,30287,47.48,14,1,0,191,95.4,Seasonal,Wellness,Compliant,66.9,96.4,12,Weekday,Q4
8761,2023-12-07,Store_034,West,169,109,42,18,11.82,3.5,34.61,27.76,6.24,49.6,26,24310,32.28,6,5,3,116,71.1,Full-Time,Training,Non-Compliant,56.4,96.7,12,Weekday,Q4
1110,2023-12-07,Store_008,East,163,88,48,27,30.92,3.2,54.34,44.85,4.81,57.7,323,23799,64.78,8,9,2,57,66.3,Seasonal,Training,Compliant,94.2,82.3,12,Weekday,Q4
10234,2023-12-07,Store_024,East,160,36,79,45,33.7,4.2,33.19,29.36,3.62,84.4,62,43983,68.59,12,4,4,120,78.3,Part-Time,Diversity,Compliant,90.9,91.9,12,Weekday,Q4
12493,2023-12-07,Store_035,East,93,69,9,15,33.82,3.3,43.42,25.9,6.29,52.1,27,30944,54.75,11,7,2,137,68.4,Full-Time,Training,Compliant,51.4,99.5,12,Weekday,Q4
150,2023-12-07,Store_018,Central,260,147,97,16,38.07,3.0,46.55,42.71,6.91,43.2,418,23576,12.96,7,9,3,169,73.3,Seasonal,Training,Partial,81.5,78.5,12,Weekday,Q4
7606,2023-12-07,Store_009,North,223,98,82,43,31.39,4.3,53.1,14.81,10.35,66.1,194,9660,78.54,4,1,1,175,83.4,Full-Time,Training,Compliant,79.9,91.3,12,Weekday,Q4
5495,2023-12-07,Store_008,North,182,94,70,18,13.05,4.2,55.67,41.96,9.69,60.1,408,45923,70.28,8,3,3,147,92.4,Full-Time,Community,Non-Compliant,87.2,81.3,12,Weekday,Q4
6356,2023-12-07,Store_030,West,163,96,39,28,20.43,3.6,56.01,24.27,10.29,68.3,60,2287,74.34,18,7,2,146,86.2,Full-Time,Training,Compliant,62.3,86.9,12,Weekday,Q4
13678,2023-12-07,Store_039,West,107,45,57,5,13.25,3.9,48.06,32.1,5.34,51.4,374,6667,45.11,18,0,4,127,79.7,Full-Time,Training,Non-Compliant,56.3,95.1,12,Weekday,Q4
1811,2023-12-07,Store_013,North,147,47,98,2,36.56,3.9,24.95,38.93,5.65,75.5,117,35535,23.62,13,3,1,39,88.1,Full-Time,Community,Compliant,68.9,80.7,12,Weekday,Q4
12289,2023-12-07,Store_013,East,222,124,83,15,24.96,3.8,47.57,36.88,7.35,79.9,255,23804,25.9,9,7,2,98,73.3,Full-Time,Wellness,Compliant,80.6,79.5,12,Weekday,Q4
19766,2023-12-07,Store_050,North,55,45,10,0,9.82,4.6,48.25,37.53,12.36,53.4,274,21740,51.86,15,0,4,39,85.8,Full-Time,Training,Compliant,92.1,86.4,12,Weekday,Q4
4439,2023-12-07,Store_047,Central,207,66,95,46,19.47,3.3,54.68,36.64,9.45,53.7,416,43601,32.62,2,3,3,152,93.1,Part-Time,Community,Partial,99.3,77.9,12,Weekday,Q4
3883,2023-12-07,Store_043,West,170,102,48,20,15.57,4.3,48.18,49.83,8.21,40.7,91,34390,20.37,0,4,4,50,87.7,Seasonal,Diversity,Partial,58.3,84.7,12,Weekday,Q4
710,2023-12-07,Store_014,Central,191,140,25,26,8.63,4.5,44.94,19.17,5.12,89.7,216,21245,77.91,2,3,3,94,95.4,Full-Time,Wellness,Compliant,54.3,94.3,12,Weekday,Q4
453,2023-12-07,Store_014,South,213,141,70,2,20.62,4.8,59.07,18.72,2.95,54.1,13,11001,54.48,13,7,4,186,98.8,Part-Time,Training,Compliant,93.0,98.9,12,Weekday,Q4
2741,2023-12-07,Store_025,Central,106,31,70,5,9.32,4.9,53.95,27.06,14.03,69.0,434,21438,33.16,11,3,4,163,64.6,Full-Time,Training,Compliant,69.7,91.4,12,Weekday,Q4
8990,2023-12-07,Store_009,North,166,111,21,34,19.44,4.1,22.33,15.97,10.78,63.6,359,10782,41.37,15,8,2,105,68.7,Part-Time,Community,Non-Compliant,61.8,98.7,12,Weekday,Q4
13528,2023-12-07,Store_043,East,144,98,5,41,8.52,4.9,51.19,27.17,4.83,93.9,80,42049,22.86,0,3,3,125,68.9,Full-Time,Community,Compliant,94.2,94.2,12,Weekday,Q4
18486,2023-12-07,Store_040,West,177,73,96,8,37.24,3.8,57.89,46.24,12.4,66.5,134,5511,67.5,13,1,3,138,64.2,Full-Time,Wellness,Compliant,55.2,93.1,12,Weekday,Q4
5147,2023-12-07,Store_033,East,167,37,84,46,16.55,3.7,26.64,44.61,11.17,59.8,372,16440,33.15,5,7,4,108,96.0,Seasonal,Training,Non-Compliant,90.8,95.9,12,Weekday,Q4
17524,2023-12-07,Store_039,South,170,115,25,30,23.29,3.2,47.09,25.77,7.79,40.5,32,46897,38.7,14,9,2,191,93.7,Seasonal,Training,Non-Compliant,90.5,88.0,12,Weekday,Q4
8591,2023-12-07,Store_001,Central,109,22,75,12,37.74,4.0,25.59,18.65,3.93,83.1,377,18845,11.28,2,7,0,197,69.4,Full-Time,Wellness,Compliant,56.5,99.5,12,Weekday,Q4
18619,2023-12-07,Store_021,South,139,77,23,39,14.25,3.1,46.16,16.18,5.71,61.9,401,47692,76.23,8,8,0,125,75.6,Seasonal,Training,Compliant,61.5,88.1,12,Weekday,Q4
18650,2023-12-07,Store_033,North,160,82,60,18,27.31,3.4,37.47,20.59,4.09,58.4,36,34896,42.16,0,8,0,14,98.2,Full-Time,Training,Partial,51.5,90.1,12,Weekday,Q4
9450,2023-12-07,Store_043,West,121,59,26,36,34.64,3.2,31.68,34.42,14.67,78.2,52,37867,59.21,15,1,1,124,68.0,Part-Time,Training,Non-Compliant,86.9,90.4,12,Weekday,Q4
1291,2023-12-07,Store_037,West,176,123,39,14,30.49,4.9,33.73,39.18,13.08,68.0,445,18620,58.59,17,8,3,50,83.9,Full-Time,Wellness,Non-Compliant,52.1,84.3,12,Weekday,Q4
15347,2023-12-07,Store_026,South,139,76,58,5,15.2,4.6,57.98,12.7,7.78,43.1,197,5846,20.31,18,8,2,136,86.3,Seasonal,Training,Compliant,57.9,87.2,12,Weekday,Q4
267,2023-12-07,Store_022,East,207,137,47,23,5.4,4.6,57.71,38.86,8.8,72.0,216,32327,49.94,15,5,0,65,83.3,Part-Time,Wellness,Compliant,61.8,91.2,12,Weekday,Q4
1855,2023-12-07,Store_003,South,96,40,22,34,19.55,3.3,24.43,34.93,7.22,65.3,308,19391,13.27,17,8,3,93,63.3,Seasonal,Training,Non-Compliant,50.7,78.5,12,Weekday,Q4
10187,2023-12-07,Store_018,West,107,48,12,47,17.61,3.9,42.4,43.77,8.49,53.4,94,33498,34.59,7,9,4,165,94.9,Full-Time,Wellness,Non-Compliant,90.5,90.9,12,Weekday,Q4
7113,2023-12-07,Store_027,East,163,28,90,45,35.01,3.5,59.2,27.28,5.56,66.8,356,36913,28.0,18,8,0,104,90.0,Seasonal,Training,Partial,74.4,97.9,12,Weekday,Q4
6933,2023-12-07,Store_023,North,177,148,26,3,33.5,3.2,31.79,19.86,10.68,49.7,385,35625,41.14,9,6,4,183,71.2,Part-Time,Training,Compliant,71.4,98.0,12,Weekday,Q4
5656,2023-12-07,Store_027,North,240,118,96,26,32.74,4.0,37.03,10.99,9.48,87.2,170,42883,64.9,15,2,3,66,89.2,Full-Time,Training,Compliant,57.1,81.5,12,Weekday,Q4
4664,2023-12-08,Store_049,North,100,75,17,8,27.9,4.1,21.95,26.49,3.43,46.5,9,38133,62.56,16,5,2,48,93.8,Full-Time,Wellness,Compliant,60.1,90.1,12,Weekday,Q4
16086,2023-12-08,Store_001,East,160,87,59,14,10.66,3.7,43.13,14.16,6.06,43.9,111,8655,21.6,9,6,4,75,92.2,Full-Time,Training,Compliant,77.2,94.0,12,Weekday,Q4
16551,2023-12-08,Store_036,North,224,143,48,33,27.9,4.8,43.05,24.08,10.01,45.7,403,42245,13.68,8,6,3,66,70.0,Full-Time,Training,Compliant,65.4,91.6,12,Weekday,Q4
9856,2023-12-08,Store_025,North,96,36,20,40,23.01,3.5,40.76,44.11,2.55,59.9,189,46769,28.14,3,7,1,183,88.9,Part-Time,Diversity,Compliant,50.2,93.4,12,Weekday,Q4
15375,2023-12-08,Store_012,North,178,87,71,20,28.78,4.6,52.48,32.08,3.48,82.9,249,3154,73.14,16,7,4,136,96.2,Full-Time,Training,Non-Compliant,58.3,91.4,12,Weekday,Q4
2601,2023-12-08,Store_047,West,119,72,32,15,31.75,3.9,36.96,39.55,6.82,49.2,153,16048,24.39,11,0,2,107,89.5,Part-Time,Wellness,Compliant,86.3,85.5,12,Weekday,Q4
18216,2023-12-08,Store_025,East,190,107,51,32,37.23,3.3,49.82,23.0,6.54,91.4,82,9558,32.64,4,7,4,14,87.5,Full-Time,Wellness,Compliant,76.5,83.5,12,Weekday,Q4
9866,2023-12-08,Store_049,East,224,100,93,31,35.04,3.5,57.05,33.67,12.62,66.2,125,38021,40.96,9,3,1,184,62.3,Full-Time,Diversity,Partial,91.1,82.9,12,Weekday,Q4
8514,2023-12-08,Store_029,North,194,79,92,23,36.89,3.0,39.91,39.19,12.46,90.0,258,49002,11.0,16,7,3,185,76.5,Part-Time,Wellness,Compliant,60.7,99.6,12,Weekday,Q4
6590,2023-12-08,Store_012,East,179,106,30,43,25.47,5.0,59.19,37.05,10.33,46.3,456,10150,79.86,14,8,3,158,73.0,Part-Time,Training,Compliant,66.3,92.8,12,Weekday,Q4
506,2023-12-08,Store_021,Central,181,98,82,1,22.62,3.9,28.74,23.42,4.06,84.1,87,26831,19.34,5,5,2,59,77.9,Full-Time,Training,Partial,51.7,75.3,12,Weekday,Q4
6865,2023-12-08,Store_036,North,194,111,83,0,35.61,3.4,53.11,39.41,8.91,58.1,35,22414,77.88,17,2,3,11,89.7,Part-Time,Wellness,Compliant,87.0,96.4,12,Weekday,Q4
520,2023-12-08,Store_044,South,86,23,42,21,5.36,4.2,55.13,31.13,8.43,54.2,445,45087,62.71,8,9,0,179,78.2,Seasonal,Training,Partial,93.5,89.6,12,Weekday,Q4
13992,2023-12-08,Store_027,West,175,68,76,31,24.97,3.5,53.53,21.94,13.82,68.1,275,42337,38.21,3,3,4,87,61.1,Part-Time,Wellness,Compliant,53.8,80.0,12,Weekday,Q4
5612,2023-12-08,Store_017,North,113,23,85,5,31.7,3.7,32.86,41.45,9.69,84.3,388,21943,11.92,1,2,2,42,80.6,Seasonal,Training,Compliant,79.5,77.1,12,Weekday,Q4
11788,2023-12-08,Store_025,West,175,76,51,48,34.34,3.5,27.02,34.72,3.55,44.3,276,7257,43.64,4,6,0,72,81.2,Seasonal,Diversity,Compliant,88.2,76.3,12,Weekday,Q4
12962,2023-12-08,Store_032,North,269,132,95,42,10.19,4.6,20.72,20.47,12.66,44.4,95,19863,29.81,15,0,4,107,68.6,Full-Time,Training,Compliant,93.1,90.8,12,Weekday,Q4
12534,2023-12-08,Store_046,North,181,107,32,42,27.48,3.9,37.39,39.79,13.59,68.8,23,4988,34.97,4,9,1,133,87.5,Seasonal,Community,Compliant,77.7,94.7,12,Weekday,Q4
14331,2023-12-08,Store_008,North,276,144,92,40,10.7,3.3,47.76,43.61,7.89,89.9,118,22693,70.66,4,0,1,119,96.0,Full-Time,Wellness,Compliant,72.1,76.6,12,Weekday,Q4
18018,2023-12-08,Store_011,South,199,99,54,46,14.49,4.9,34.92,22.2,2.01,67.6,403,37631,61.45,5,4,4,15,80.9,Full-Time,Training,Compliant,98.5,82.5,12,Weekday,Q4
9251,2023-12-08,Store_020,North,160,87,60,13,19.15,4.0,41.67,29.5,6.69,81.7,12,39144,27.75,11,5,3,195,65.1,Full-Time,Training,Compliant,68.8,98.8,12,Weekday,Q4
4651,2023-12-08,Store_016,North,130,30,71,29,30.77,4.7,55.83,35.82,9.36,69.4,269,34863,44.65,3,5,1,91,93.4,Seasonal,Community,Compliant,62.7,82.3,12,Weekday,Q4
1687,2023-12-08,Store_032,Central,162,125,17,20,21.06,4.2,47.71,41.84,4.13,76.9,465,6678,28.86,18,2,2,170,76.9,Full-Time,Training,Partial,79.5,92.1,12,Weekday,Q4
3646,2023-12-08,Store_042,North,168,123,17,28,27.93,4.6,37.25,37.12,6.77,83.8,446,24086,75.9,12,9,0,169,87.2,Full-Time,Wellness,Compliant,64.2,97.9,12,Weekday,Q4
14548,2023-12-08,Store_047,West,70,24,14,32,26.3,3.9,25.3,24.0,7.26,68.1,477,3639,78.88,4,1,3,113,83.8,Seasonal,Training,Compliant,73.5,75.2,12,Weekday,Q4
12545,2023-12-08,Store_016,North,153,65,52,36,12.76,3.2,24.9,31.1,14.98,87.3,145,2935,55.12,17,9,4,90,73.9,Part-Time,Community,Compliant,55.5,95.2,12,Weekday,Q4
5938,2023-12-08,Store_013,Central,233,143,68,22,35.29,4.2,48.38,36.66,12.84,73.5,426,21080,13.22,6,3,1,166,80.2,Full-Time,Wellness,Compliant,53.7,78.0,12,Weekday,Q4
6633,2023-12-08,Store_040,West,200,136,26,38,36.67,3.6,58.35,44.03,9.05,71.7,421,27547,23.19,15,0,0,140,83.8,Full-Time,Wellness,Compliant,87.4,98.9,12,Weekday,Q4
16287,2023-12-08,Store_014,West,153,60,85,8,20.89,3.7,53.36,39.67,9.62,74.7,119,28206,31.37,4,7,2,183,88.2,Part-Time,Community,Compliant,94.6,81.0,12,Weekday,Q4
858,2023-12-08,Store_008,West,212,128,53,31,36.87,3.4,24.58,10.49,4.74,63.0,398,39755,66.13,7,9,1,21,93.2,Full-Time,Wellness,Non-Compliant,73.4,95.2,12,Weekday,Q4
4625,2023-12-08,Store_013,Central,150,66,67,17,23.48,3.5,47.16,40.27,10.88,47.4,259,12895,62.55,8,2,1,153,63.0,Full-Time,Diversity,Compliant,97.4,80.2,12,Weekday,Q4
5781,2023-12-08,Store_003,East,158,131,5,22,26.67,3.3,54.76,20.23,2.56,82.3,334,18178,68.7,10,6,4,99,97.3,Part-Time,Community,Compliant,51.1,99.9,12,Weekday,Q4
4150,2023-12-08,Store_025,Central,226,133,45,48,26.12,3.9,41.82,19.06,11.71,78.0,90,11210,13.26,13,2,1,68,89.3,Full-Time,Training,Compliant,79.5,79.5,12,Weekday,Q4
11716,2023-12-08,Store_037,East,126,74,23,29,28.18,4.2,55.92,21.98,4.85,81.9,391,28268,66.79,4,9,2,82,72.6,Full-Time,Wellness,Compliant,83.9,83.3,12,Weekday,Q4
18502,2023-12-08,Store_004,East,116,41,54,21,25.33,3.7,48.27,15.1,3.98,44.7,391,5393,25.88,10,4,3,118,77.0,Full-Time,Training,Compliant,50.7,79.9,12,Weekday,Q4
2864,2023-12-08,Store_015,South,163,112,48,3,34.88,3.3,37.58,17.67,11.87,91.0,314,40707,36.2,4,3,0,106,70.5,Full-Time,Wellness,Partial,51.3,84.1,12,Weekday,Q4
4357,2023-12-08,Store_007,South,69,30,24,15,39.83,3.3,33.26,27.88,2.11,85.9,151,16306,38.1,13,2,1,162,68.5,Seasonal,Diversity,Compliant,65.4,89.2,12,Weekday,Q4
16067,2023-12-08,Store_030,South,199,145,39,15,17.7,3.5,26.8,31.83,9.96,74.7,14,2917,33.63,16,4,2,125,66.1,Seasonal,Diversity,Non-Compliant,82.0,78.1,12,Weekday,Q4
15528,2023-12-08,Store_023,Central,182,113,32,37,17.87,3.3,57.13,27.72,3.87,90.9,357,4042,26.16,3,1,3,194,97.1,Full-Time,Training,Compliant,84.5,99.3,12,Weekday,Q4
15245,2023-12-08,Store_033,West,208,97,77,34,13.94,3.0,28.78,27.54,14.35,91.7,202,26990,59.72,16,8,2,80,95.9,Full-Time,Training,Compliant,87.8,97.2,12,Weekday,Q4
13241,2023-12-08,Store_006,West,150,118,6,26,14.85,3.6,24.74,14.86,9.33,69.4,96,34718,35.93,13,4,1,77,61.0,Full-Time,Training,Non-Compliant,62.6,90.8,12,Weekday,Q4
